timestamp,client_ip,client_port,filename,file_size_bytes,duration_seconds,throughput_bytes_per_second
2025-12-04T17:19:20,127.0.0.1,34294,arquivo.txt,1449,0.000223,6489551.330319
2025-12-04T17:19:21,127.0.0.1,34300,arquivo.txt,1449,0.000836,1732285.912058
2025-12-04T17:19:21,127.0.0.1,34304,arquivo.txt,1449,0.000431,3360093.497112
2025-12-04T17:19:21,127.0.0.1,34320,arquivo.txt,1449,0.000270,5359976.624803
2025-12-04T17:19:21,127.0.0.1,34330,arquivo.txt,1449,0.000197,7339161.440221
2025-12-04T17:19:21,127.0.0.1,34334,arquivo.txt,1449,0.000191,7574529.929110
2025-12-04T17:19:21,127.0.0.1,34346,arquivo.txt,1449,0.000402,3607061.773699
2025-12-04T17:19:21,127.0.0.1,34360,arquivo.txt,1449,0.000247,5873459.181983
2025-12-04T17:19:21,127.0.0.1,34374,arquivo.txt,1449,0.000166,8754017.540724
2025-12-04T17:19:21,127.0.0.1,34376,arquivo.txt,1449,0.000137,10539331.573538
2025-12-04T17:19:22,127.0.0.1,34390,arquivo.txt,1449,0.000643,2253888.307693
2025-12-04T17:19:22,127.0.0.1,34400,arquivo.txt,1449,0.003563,406671.888764
2025-12-04T17:19:22,127.0.0.1,34404,arquivo.txt,1449,0.000382,3797468.352715
2025-12-04T17:19:22,127.0.0.1,34416,arquivo.txt,1449,0.000261,5559882.896123
2025-12-04T17:19:22,127.0.0.1,34422,arquivo.txt,1449,0.000216,6721246.840677
2025-12-04T17:19:22,127.0.0.1,34426,arquivo.txt,1449,0.000170,8506216.758611
2025-12-04T17:19:22,127.0.0.1,34442,arquivo.txt,1449,0.000212,6833229.590857
2025-12-04T17:19:22,127.0.0.1,34448,arquivo.txt,1449,0.000174,8321273.517420
2025-12-04T17:19:23,127.0.0.1,34450,arquivo.txt,1449,0.000819,1769626.180249
2025-12-04T17:19:23,127.0.0.1,57004,arquivo.txt,1449,0.003275,442375.615059
2025-12-04T17:19:23,127.0.0.1,57010,arquivo.txt,1449,0.000267,5434497.244556
2025-12-04T17:19:23,127.0.0.1,57012,arquivo.txt,1449,0.000194,7487675.562740
2025-12-04T17:19:23,127.0.0.1,57020,arquivo.txt,1449,0.000153,9472879.054907
2025-12-04T17:19:23,127.0.0.1,57026,arquivo.txt,1449,0.000141,10242309.432566
2025-12-04T17:19:23,127.0.0.1,57036,arquivo.txt,1449,0.000144,10050146.692016
2025-12-04T17:19:23,127.0.0.1,57048,arquivo.txt,1449,0.000128,11310680.758282
2025-12-04T17:19:24,127.0.0.1,57052,arquivo.txt,1449,0.000433,3342660.794831
2025-12-04T17:19:24,127.0.0.1,57060,arquivo.txt,1449,0.003760,385337.291145
2025-12-04T17:19:24,127.0.0.1,57068,arquivo.txt,1449,0.000174,8330315.106283
2025-12-04T17:19:24,127.0.0.1,57082,arquivo.txt,1449,0.000195,7440078.870667
2025-12-04T17:19:24,127.0.0.1,57090,arquivo.txt,1449,0.000162,8957659.753301
2025-12-04T17:19:24,127.0.0.1,57098,arquivo.txt,1449,0.000158,9192062.724460
2025-12-04T17:19:24,127.0.0.1,57114,arquivo.txt,1449,0.000162,8952899.957083
2025-12-04T17:19:24,127.0.0.1,57124,arquivo.txt,1449,0.000155,9336580.844326
2025-12-04T17:19:25,127.0.0.1,57130,arquivo.txt,1449,0.001759,823952.275623
2025-12-04T17:19:25,127.0.0.1,57142,arquivo.txt,1449,0.000545,2656916.693893
2025-12-04T17:19:25,127.0.0.1,57144,arquivo.txt,1449,0.000741,1956328.905990
2025-12-04T17:19:25,127.0.0.1,57148,arquivo.txt,1449,0.000567,2554879.661232
2025-12-04T17:19:25,127.0.0.1,57152,arquivo.txt,1449,0.000231,6271234.125591
2025-12-04T17:19:25,127.0.0.1,57166,arquivo.txt,1449,0.000198,7327433.624703
2025-12-04T17:19:25,127.0.0.1,57176,arquivo.txt,1449,0.000173,8386969.805145
2025-12-04T17:19:26,127.0.0.1,57190,arquivo.txt,1449,0.000711,2039055.870603
2025-12-04T17:19:26,127.0.0.1,57198,arquivo.txt,1449,0.003436,421686.501538
2025-12-04T17:19:26,127.0.0.1,57206,arquivo.txt,1449,0.000370,3912726.485883
2025-12-04T17:19:26,127.0.0.1,57210,arquivo.txt,1449,0.000316,4592287.874106
2025-12-04T17:19:26,127.0.0.1,57214,arquivo.txt,1449,0.000294,4931960.057505
2025-12-04T17:19:26,127.0.0.1,57218,arquivo.txt,1449,0.000474,3054700.000030
2025-12-04T17:19:26,127.0.0.1,57230,arquivo.txt,1449,0.000416,3485829.345682
2025-12-04T17:19:26,127.0.0.1,57236,arquivo.txt,1449,0.000255,5683824.049904
2025-12-04T17:19:27,127.0.0.1,57250,arquivo.txt,1449,0.000722,2008168.492271
2025-12-04T17:19:27,127.0.0.1,57264,arquivo.txt,1449,0.000354,4096738.441503
2025-12-04T17:19:27,127.0.0.1,57276,arquivo.txt,1449,0.000253,5716810.736862
2025-12-04T17:19:27,127.0.0.1,57286,arquivo.txt,1449,0.000194,7454777.441059
2025-12-04T17:19:27,127.0.0.1,57300,arquivo.txt,1449,0.000165,8789275.759068
2025-12-04T17:19:27,127.0.0.1,57308,arquivo.txt,1449,0.000153,9442076.861556
2025-12-04T17:19:27,127.0.0.1,57310,arquivo.txt,1449,0.000147,9855265.670307
2025-12-04T17:19:27,127.0.0.1,57314,arquivo.txt,1449,0.000172,8421627.722640
2025-12-04T17:19:27,127.0.0.1,57328,arquivo.txt,1449,0.000148,9807969.573746
2025-12-04T17:19:27,127.0.0.1,57336,arquivo.txt,1449,0.000158,9162940.995867
2025-12-04T17:19:28,127.0.0.1,57346,arquivo.txt,1449,0.000555,2608977.475076
2025-12-04T17:19:28,127.0.0.1,57358,arquivo.txt,1449,0.003468,417876.460830
2025-12-04T17:19:28,127.0.0.1,57360,arquivo.txt,1449,0.000159,9086120.612628
2025-12-04T17:19:28,127.0.0.1,57368,arquivo.txt,1449,0.000203,7141378.598133
2025-12-04T17:19:28,127.0.0.1,57378,arquivo.txt,1449,0.000161,9004418.324866
2025-12-04T17:19:28,127.0.0.1,57382,arquivo.txt,1449,0.000147,9824195.047488
2025-12-04T17:19:28,127.0.0.1,57388,arquivo.txt,1449,0.000131,11048586.326850
2025-12-04T17:19:28,127.0.0.1,57396,arquivo.txt,1449,0.000126,11465512.467023
2025-12-04T17:19:29,127.0.0.1,57412,arquivo.txt,1449,0.000631,2295801.962603
2025-12-04T17:19:29,127.0.0.1,57422,arquivo.txt,1449,0.003312,437492.866973
2025-12-04T17:19:29,127.0.0.1,57424,arquivo.txt,1449,0.000151,9596407.802804
2025-12-04T17:19:29,127.0.0.1,57426,arquivo.txt,1449,0.000120,12089204.810485
2025-12-04T17:19:29,127.0.0.1,57438,arquivo.txt,1449,0.000119,12201488.754564
2025-12-04T17:19:29,127.0.0.1,57442,arquivo.txt,1449,0.000112,12915704.749134
2025-12-04T17:19:29,127.0.0.1,57458,arquivo.txt,1449,0.000111,13057347.784202
2025-12-04T17:19:29,127.0.0.1,57464,arquivo.txt,1449,0.000114,12739917.529888
2025-12-04T17:19:30,127.0.0.1,57474,arquivo.txt,1449,0.005144,281661.832021
2025-12-04T17:19:30,127.0.0.1,57488,arquivo.txt,1449,0.001267,1143571.494615
2025-12-04T17:19:30,127.0.0.1,57492,arquivo.txt,1449,0.000827,1751256.336340
2025-12-04T17:19:30,127.0.0.1,57496,arquivo.txt,1449,0.000500,2898249.250163
2025-12-04T17:19:30,127.0.0.1,57500,arquivo.txt,1449,0.000283,5121390.018556
2025-12-04T17:19:30,127.0.0.1,57516,arquivo.txt,1449,0.000271,5340576.960775
2025-12-04T17:19:30,127.0.0.1,57526,arquivo.txt,1449,0.000249,5830211.679720
2025-12-04T17:19:31,127.0.0.1,57536,arquivo.txt,1449,0.000580,2497845.199193
2025-12-04T17:19:31,127.0.0.1,57542,arquivo.txt,1449,0.003590,403669.745211
2025-12-04T17:19:31,127.0.0.1,57556,arquivo.txt,1449,0.000203,7145357.982450
2025-12-04T17:19:31,127.0.0.1,57564,arquivo.txt,1449,0.000144,10040605.888421
2025-12-04T17:19:31,127.0.0.1,57574,arquivo.txt,1449,0.000155,9374272.188172
2025-12-04T17:19:31,127.0.0.1,57590,arquivo.txt,1449,0.000155,9325884.634407
2025-12-04T17:19:31,127.0.0.1,57600,arquivo.txt,1449,0.000127,11418529.680736
2025-12-04T17:19:32,127.0.0.1,57606,arquivo.txt,1449,0.000145,9979819.965128
2025-12-04T17:19:33,127.0.0.1,57612,arquivo.txt,1449,0.000843,1719632.290765
2025-12-04T17:19:33,127.0.0.1,53466,arquivo.txt,1449,0.003394,426906.103357
2025-12-04T17:19:33,127.0.0.1,53470,arquivo.txt,1449,0.000446,3251313.764812
2025-12-04T17:19:33,127.0.0.1,53486,arquivo.txt,1449,0.000202,7157004.624815
2025-12-04T17:19:33,127.0.0.1,53494,arquivo.txt,1449,0.000137,10571857.989607
2025-12-04T17:19:33,127.0.0.1,53506,arquivo.txt,1449,0.000130,11121942.245211
2025-12-04T17:19:33,127.0.0.1,53514,arquivo.txt,1449,0.000136,10651279.042175
2025-12-04T17:19:33,127.0.0.1,53526,arquivo.txt,1449,0.000129,11198874.702027
2025-12-04T17:19:34,127.0.0.1,53540,arquivo.txt,1449,0.000619,2339689.300828
2025-12-04T17:19:34,127.0.0.1,53550,arquivo.txt,1449,0.003654,396541.631532
2025-12-04T17:19:34,127.0.0.1,53560,arquivo.txt,1449,0.000276,5255236.192339
2025-12-04T17:19:34,127.0.0.1,53574,arquivo.txt,1449,0.000312,4636903.864603
2025-12-04T17:19:34,127.0.0.1,53578,arquivo.txt,1449,0.000231,6274764.531324
2025-12-04T17:19:34,127.0.0.1,53592,arquivo.txt,1449,0.000194,7469534.194455
2025-12-04T17:19:34,127.0.0.1,53600,arquivo.txt,1449,0.000258,5608301.369433
2025-12-04T17:19:34,127.0.0.1,53608,arquivo.txt,1449,0.000178,8124838.791672
2025-12-04T17:19:35,127.0.0.1,53610,arquivo.txt,1449,0.000596,2433130.880008
2025-12-04T17:19:35,127.0.0.1,53620,arquivo.txt,1449,0.003496,414427.096728
2025-12-04T17:19:35,127.0.0.1,53630,arquivo.txt,1449,0.000164,8846477.895908
2025-12-04T17:19:35,127.0.0.1,53642,arquivo.txt,1449,0.000160,9042573.108589
2025-12-04T17:19:35,127.0.0.1,53650,arquivo.txt,1449,0.000146,9926357.244580
2025-12-04T17:19:35,127.0.0.1,53660,arquivo.txt,1449,0.000130,11108811.145735
2025-12-04T17:19:35,127.0.0.1,53668,arquivo.txt,1449,0.000131,11057692.304144
2025-12-04T17:19:35,127.0.0.1,53680,arquivo.txt,1449,0.000127,11421859.963424
2025-12-04T17:19:36,127.0.0.1,53688,arquivo.txt,1449,0.005040,287510.097077
2025-12-04T17:19:36,127.0.0.1,53694,arquivo.txt,1449,0.000997,1453042.363760
2025-12-04T17:19:36,127.0.0.1,53696,arquivo.txt,1449,0.001793,807979.649319
2025-12-04T17:19:36,127.0.0.1,53698,arquivo.txt,1449,0.000289,5021538.206037
2025-12-04T17:19:36,127.0.0.1,53714,arquivo.txt,1449,0.000225,6448626.829661
2025-12-04T17:19:36,127.0.0.1,53716,arquivo.txt,1449,0.000158,9189381.159071
2025-12-04T17:19:36,127.0.0.1,53730,arquivo.txt,1449,0.000141,10260077.757475
2025-12-04T17:19:37,127.0.0.1,53746,arquivo.txt,1449,0.000585,2478359.254557
2025-12-04T17:19:37,127.0.0.1,53752,arquivo.txt,1449,0.003767,384611.607300
2025-12-04T17:19:37,127.0.0.1,53760,arquivo.txt,1449,0.000416,3482938.648211
2025-12-04T17:19:37,127.0.0.1,53764,arquivo.txt,1449,0.000412,3519715.507371
2025-12-04T17:19:37,127.0.0.1,53774,arquivo.txt,1449,0.000402,3602013.546428
2025-12-04T17:19:37,127.0.0.1,53784,arquivo.txt,1449,0.000340,4264335.850243
2025-12-04T17:19:37,127.0.0.1,53792,arquivo.txt,1449,0.000214,6779391.399437
2025-12-04T17:19:37,127.0.0.1,53802,arquivo.txt,1449,0.000093,15506613.593675
2025-12-04T17:19:38,127.0.0.1,53816,arquivo.txt,1449,0.000207,6992163.376972
2025-12-04T17:19:38,127.0.0.1,53820,arquivo.txt,1449,0.000097,14966379.873608
2025-12-04T17:19:38,127.0.0.1,53832,arquivo.txt,1449,0.000171,8495444.472110
2025-12-04T17:19:38,127.0.0.1,53844,arquivo.txt,1449,0.000161,9025731.743761
2025-12-04T17:19:38,127.0.0.1,53848,arquivo.txt,1449,0.000311,4656409.068213
2025-12-04T17:19:38,127.0.0.1,53850,arquivo.txt,1449,0.000143,10104038.827318
2025-12-04T17:19:38,127.0.0.1,53856,arquivo.txt,1449,0.000061,23679179.004610
2025-12-04T17:19:38,127.0.0.1,53866,arquivo.txt,1449,0.000061,23891572.807395
2025-12-04T17:19:38,127.0.0.1,53874,arquivo.txt,1449,0.000055,26513210.853162
2025-12-04T17:19:39,127.0.0.1,53876,arquivo.txt,1449,0.000420,3446209.170196
2025-12-04T17:19:39,127.0.0.1,53892,arquivo.txt,1449,0.000228,6345716.747424
2025-12-04T17:19:39,127.0.0.1,53898,arquivo.txt,1449,0.000186,7772729.473303
2025-12-04T17:19:39,127.0.0.1,53904,arquivo.txt,1449,0.000132,10962738.785821
2025-12-04T17:19:39,127.0.0.1,53918,arquivo.txt,1449,0.000121,12009647.494819
2025-12-04T17:19:39,127.0.0.1,53926,arquivo.txt,1449,0.000122,11902903.849174
2025-12-04T17:19:39,127.0.0.1,53940,arquivo.txt,1449,0.000117,12362531.875971
2025-12-04T17:19:39,127.0.0.1,53946,arquivo.txt,1449,0.000114,12706179.466941
2025-12-04T17:19:39,127.0.0.1,53960,arquivo.txt,1449,0.000119,12138626.636390
2025-12-04T17:19:40,127.0.0.1,53964,arquivo.txt,1449,0.000566,2559799.314638
2025-12-04T17:19:40,127.0.0.1,53978,arquivo.txt,1449,0.003740,387426.007375
2025-12-04T17:19:40,127.0.0.1,53984,arquivo.txt,1449,0.000760,1906596.508190
2025-12-04T17:19:40,127.0.0.1,53996,arquivo.txt,1449,0.000324,4476920.224248
2025-12-04T17:19:40,127.0.0.1,53998,arquivo.txt,1449,0.000244,5947518.991373
2025-12-04T17:19:40,127.0.0.1,54008,arquivo.txt,1449,0.000349,4155255.724913
2025-12-04T17:19:40,127.0.0.1,54016,arquivo.txt,1449,0.000306,4734303.934232
2025-12-04T17:19:40,127.0.0.1,54020,arquivo.txt,1449,0.000274,5282999.605709
2025-12-04T17:19:41,127.0.0.1,54026,arquivo.txt,1449,0.000652,2222225.629910
2025-12-04T17:19:41,127.0.0.1,54028,arquivo.txt,1449,0.003421,423581.783014
2025-12-04T17:19:41,127.0.0.1,54040,arquivo.txt,1449,0.000231,6263643.637670
2025-12-04T17:19:41,127.0.0.1,54054,arquivo.txt,1449,0.000154,9398228.022004
2025-12-04T17:19:41,127.0.0.1,54058,arquivo.txt,1449,0.000135,10735241.818648
2025-12-04T17:19:41,127.0.0.1,54072,arquivo.txt,1449,0.000134,10850356.441982
2025-12-04T17:19:41,127.0.0.1,54080,arquivo.txt,1449,0.000127,11396257.869594
2025-12-04T17:19:41,127.0.0.1,54092,arquivo.txt,1449,0.000129,11223944.425367
2025-12-04T17:19:42,127.0.0.1,54094,arquivo.txt,1449,0.000189,7675723.209902
2025-12-04T17:19:42,127.0.0.1,54108,arquivo.txt,1449,0.003884,373023.957735
2025-12-04T17:19:42,127.0.0.1,54120,arquivo.txt,1449,0.000098,14762064.868634
2025-12-04T17:19:42,127.0.0.1,54132,arquivo.txt,1449,0.000060,24343531.116699
2025-12-04T17:19:42,127.0.0.1,54142,arquivo.txt,1449,0.000275,5264553.819048
2025-12-04T17:19:42,127.0.0.1,54152,arquivo.txt,1449,0.000201,7214267.220397
2025-12-04T17:19:42,127.0.0.1,54156,arquivo.txt,1449,0.000170,8520772.684874
2025-12-04T17:19:42,127.0.0.1,54158,arquivo.txt,1449,0.000081,17852962.555867
2025-12-04T17:19:43,127.0.0.1,54160,arquivo.txt,1449,0.000635,2281835.861531
2025-12-04T17:19:43,127.0.0.1,37884,arquivo.txt,1449,0.003628,399424.541983
2025-12-04T17:19:43,127.0.0.1,37896,arquivo.txt,1449,0.000245,5916169.232642
2025-12-04T17:19:43,127.0.0.1,37906,arquivo.txt,1449,0.000276,5256551.640024
2025-12-04T17:19:43,127.0.0.1,37918,arquivo.txt,1449,0.000185,7847661.135633
2025-12-04T17:19:43,127.0.0.1,37928,arquivo.txt,1449,0.000162,8920161.785690
2025-12-04T17:19:43,127.0.0.1,37944,arquivo.txt,1449,0.000160,9028768.677991
2025-12-04T17:19:43,127.0.0.1,37954,arquivo.txt,1449,0.000142,10239414.323302
2025-12-04T17:19:44,127.0.0.1,37958,arquivo.txt,1449,0.001056,1372545.119198
2025-12-04T17:19:44,127.0.0.1,37960,arquivo.txt,1449,0.003334,434630.546032
2025-12-04T17:19:44,127.0.0.1,37964,arquivo.txt,1449,0.000613,2365509.597174
2025-12-04T17:19:44,127.0.0.1,37966,arquivo.txt,1449,0.000286,5074631.050135
2025-12-04T17:19:44,127.0.0.1,37978,arquivo.txt,1449,0.000191,7589407.304207
2025-12-04T17:19:44,127.0.0.1,37992,arquivo.txt,1449,0.000169,8572442.759010
2025-12-04T17:19:44,127.0.0.1,37996,arquivo.txt,1449,0.000159,9096273.604283
2025-12-04T17:19:44,127.0.0.1,38006,arquivo.txt,1449,0.000141,10310745.524601
2025-12-04T17:19:45,127.0.0.1,38008,arquivo.txt,1449,0.000649,2233519.125304
2025-12-04T17:19:45,127.0.0.1,38022,arquivo.txt,1449,0.003507,413143.730116
2025-12-04T17:19:45,127.0.0.1,38038,arquivo.txt,1449,0.000175,8293838.861069
2025-12-04T17:19:45,127.0.0.1,38048,arquivo.txt,1449,0.000137,10545007.316221
2025-12-04T17:19:45,127.0.0.1,38058,arquivo.txt,1449,0.000135,10719834.281059
2025-12-04T17:19:45,127.0.0.1,38072,arquivo.txt,1449,0.000143,10122107.971685
2025-12-04T17:19:45,127.0.0.1,38080,arquivo.txt,1449,0.000140,10321027.398867
2025-12-04T17:19:45,127.0.0.1,38084,arquivo.txt,1449,0.000161,9024607.468389
2025-12-04T17:19:46,127.0.0.1,38098,arquivo.txt,1449,0.000378,3829362.143952
2025-12-04T17:19:46,127.0.0.1,38104,arquivo.txt,1449,0.003821,379237.666874
2025-12-04T17:19:46,127.0.0.1,38118,arquivo.txt,1449,0.000217,6665899.944945
2025-12-04T17:19:46,127.0.0.1,38124,arquivo.txt,1449,0.000167,8690749.656663
2025-12-04T17:19:46,127.0.0.1,38132,arquivo.txt,1449,0.000167,8673063.232027
2025-12-04T17:19:46,127.0.0.1,38148,arquivo.txt,1449,0.000157,9247086.742087
2025-12-04T17:19:46,127.0.0.1,38152,arquivo.txt,1449,0.000170,8499381.173966
2025-12-04T17:19:46,127.0.0.1,38160,arquivo.txt,1449,0.000165,8800913.493289
2025-12-04T17:19:47,127.0.0.1,38168,arquivo.txt,1449,0.000564,2568060.697040
2025-12-04T17:19:47,127.0.0.1,38182,arquivo.txt,1449,0.003484,415947.943628
2025-12-04T17:19:47,127.0.0.1,38196,arquivo.txt,1449,0.000139,10413148.307650
2025-12-04T17:19:47,127.0.0.1,38200,arquivo.txt,1449,0.000123,11772926.343616
2025-12-04T17:19:47,127.0.0.1,38212,arquivo.txt,1449,0.000119,12161855.908792
2025-12-04T17:19:47,127.0.0.1,38218,arquivo.txt,1449,0.000103,14020454.959458
2025-12-04T17:19:47,127.0.0.1,38234,arquivo.txt,1449,0.000103,14053362.029610
2025-12-04T17:19:47,127.0.0.1,38242,arquivo.txt,1449,0.000105,13851315.814355
2025-12-04T17:19:48,127.0.0.1,38256,arquivo.txt,1449,0.000859,1687269.441439
2025-12-04T17:19:48,127.0.0.1,38264,arquivo.txt,1449,0.000418,3466424.248425
2025-12-04T17:19:48,127.0.0.1,38270,arquivo.txt,1449,0.000565,2565677.992104
2025-12-04T17:19:48,127.0.0.1,38274,arquivo.txt,1449,0.000498,2909504.178994
2025-12-04T17:19:48,127.0.0.1,38282,arquivo.txt,1449,0.000225,6438283.123128
2025-12-04T17:19:48,127.0.0.1,38292,arquivo.txt,1449,0.000138,10464889.538428
2025-12-04T17:19:48,127.0.0.1,38296,arquivo.txt,1449,0.000121,11933783.547298
2025-12-04T17:19:48,127.0.0.1,38308,arquivo.txt,1449,0.000121,11958899.033618
2025-12-04T17:19:48,127.0.0.1,38316,arquivo.txt,1449,0.000115,12624370.535259
2025-12-04T17:19:49,127.0.0.1,38328,arquivo.txt,1449,0.000733,1976373.538769
2025-12-04T17:19:49,127.0.0.1,38332,arquivo.txt,1449,0.003257,444863.757785
2025-12-04T17:19:49,127.0.0.1,38344,arquivo.txt,1449,0.000231,6278271.724048
2025-12-04T17:19:49,127.0.0.1,38350,arquivo.txt,1449,0.000156,9317728.762630
2025-12-04T17:19:49,127.0.0.1,38358,arquivo.txt,1449,0.000159,9137171.082703
2025-12-04T17:19:49,127.0.0.1,38368,arquivo.txt,1449,0.000136,10618807.522733
2025-12-04T17:19:49,127.0.0.1,38378,arquivo.txt,1449,0.000125,11600630.881245
2025-12-04T17:19:49,127.0.0.1,38394,arquivo.txt,1449,0.000139,10439030.013459
2025-12-04T17:19:50,127.0.0.1,38396,arquivo.txt,1449,0.000891,1626426.911895
2025-12-04T17:19:50,127.0.0.1,38410,arquivo.txt,1449,0.003167,457544.222181
2025-12-04T17:19:50,127.0.0.1,38412,arquivo.txt,1449,0.000271,5346843.741077
2025-12-04T17:19:50,127.0.0.1,38426,arquivo.txt,1449,0.000227,6379522.125139
2025-12-04T17:19:50,127.0.0.1,38430,arquivo.txt,1449,0.000169,8580666.547313
2025-12-04T17:19:50,127.0.0.1,38434,arquivo.txt,1449,0.000152,9518491.761374
2025-12-04T17:19:50,127.0.0.1,38450,arquivo.txt,1449,0.000175,8299396.880669
2025-12-04T17:19:50,127.0.0.1,38456,arquivo.txt,1449,0.000153,9457730.665026
2025-12-04T17:19:51,127.0.0.1,38472,arquivo.txt,1449,0.000674,2148474.568647
2025-12-04T17:19:51,127.0.0.1,38482,arquivo.txt,1449,0.003371,429872.744021
2025-12-04T17:19:51,127.0.0.1,38488,arquivo.txt,1449,0.000200,7255556.832602
2025-12-04T17:19:51,127.0.0.1,38502,arquivo.txt,1449,0.000185,7828370.143247
2025-12-04T17:19:51,127.0.0.1,38514,arquivo.txt,1449,0.000165,8763282.506289
2025-12-04T17:19:51,127.0.0.1,38528,arquivo.txt,1449,0.000162,8970969.725675
2025-12-04T17:19:51,127.0.0.1,38542,arquivo.txt,1449,0.000137,10598380.619251
2025-12-04T17:19:51,127.0.0.1,38554,arquivo.txt,1449,0.000150,9665670.520444
2025-12-04T17:19:52,127.0.0.1,38566,arquivo.txt,1449,0.000828,1749372.507691
2025-12-04T17:19:52,127.0.0.1,38574,arquivo.txt,1449,0.003252,445582.917181
2025-12-04T17:19:52,127.0.0.1,38580,arquivo.txt,1449,0.000193,7503301.141735
2025-12-04T17:19:52,127.0.0.1,38588,arquivo.txt,1449,0.000144,10092286.258847
2025-12-04T17:19:52,127.0.0.1,38594,arquivo.txt,1449,0.000144,10086174.490963
2025-12-04T17:19:52,127.0.0.1,38608,arquivo.txt,1449,0.000124,11669955.302508
2025-12-04T17:19:52,127.0.0.1,38614,arquivo.txt,1449,0.000122,11921706.723289
2025-12-04T17:19:52,127.0.0.1,38628,arquivo.txt,1449,0.000122,11832724.947953
2025-12-04T17:19:53,127.0.0.1,38632,arquivo.txt,1449,0.000357,4058164.220237
2025-12-04T17:19:53,127.0.0.1,45798,arquivo.txt,1449,0.003566,406283.856976
